Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
37770575	2023-03-12	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Praise or endorse	051	3.4	Xinhua	Executive,Government,Information / Communication / Transparency Ministry	China	57108975	3	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770569	2023-03-12	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Consult	040	1	Xinhua	Executive,Government,Information / Communication / Transparency Ministry	China	57108975	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770570	2023-03-12	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	Consult	040	1	Xinhua	Executive,Government,Information / Communication / Transparency Ministry	China	57108975	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770571	2023-03-12	Xinhua	Executive,Government,Information / Communication / Transparency Ministry	China	Consult	040	1	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57108975	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770572	2023-03-12	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	Consult	040	1	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57108975	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770573	2023-03-12	Xinhua	Executive,Government,Information / Communication / Transparency Ministry	China	Consult	040	1	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	57108975	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770574	2023-03-12	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Consult	040	1	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	57108975	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770005	2023-03-12	United Nations	Global,Global Diplomatic IGOs,International Government Organization		Praise or endorse	051	3.4	Saudi Arabia		Saudi Arabia	57108984	1	Unknown				Saudi Arabia	24.6877	46.7219
37770006	2023-03-12	Middle East			Praise or endorse	051	3.4	Saudi Arabia		Saudi Arabia	57108984	1	Unknown				Saudi Arabia	24.6877	46.7219
37770007	2023-03-12	United Nations	Global,Global Diplomatic IGOs,International Government Organization		Praise or endorse	051	3.4	Iran		Iran	57108984	1	Unknown				Iran	35.6944	51.4215
37770188	2023-03-12	Middle East			Praise or endorse	051	3.4	Iran		Iran	57108984	1	Unknown				Iran	35.6944	51.4215
37770003	2023-03-12	Saudi Arabia		Saudi Arabia	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Iran		Iran	57108984	2	Unknown				Saudi Arabia	24.6877	46.7219
37770004	2023-03-12	Iran		Iran	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Saudi Arabia		Saudi Arabia	57108984	2	Unknown				Iran	35.6944	51.4215
37770446	2023-03-12	Iran		Iran	Engage in diplomatic cooperation	050	3.5	Saudi Arabia		Saudi Arabia	57108985	2	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770447	2023-03-12	Saudi Arabia		Saudi Arabia	Engage in diplomatic cooperation	050	3.5	Iran		Iran	57108985	2	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770444	2023-03-12	Chinese Communist Party	(National) Major Party,Government Major Party (In Government),Parties	China	Engage in negotiation	046	7	Wang Yi	Executive,Foreign Ministry,Government	China	57108985	3	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770445	2023-03-12	Wang Yi	Executive,Foreign Ministry,Government	China	Engage in negotiation	046	7	Chinese Communist Party	(National) Major Party,Government Major Party (In Government),Parties	China	57108985	3	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770442	2023-03-12	Saudi Arabia		Saudi Arabia	Express intent to cooperate	030	4	Iran		Iran	57108985	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770443	2023-03-12	Iran		Iran	Express intent to cooperate	030	4	Saudi Arabia		Saudi Arabia	57108985	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770448	2023-03-12	China		China	Sign formal agreement	057	8	Saudi Arabia		Saudi Arabia	57108985	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770449	2023-03-12	Iran		Iran	Sign formal agreement	057	8	Saudi Arabia		Saudi Arabia	57108985	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770450	2023-03-12	Saudi Arabia		Saudi Arabia	Sign formal agreement	057	8	China		China	57108985	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770451	2023-03-12	Iran		Iran	Sign formal agreement	057	8	China		China	57108985	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770452	2023-03-12	Saudi Arabia		Saudi Arabia	Sign formal agreement	057	8	Iran		Iran	57108985	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770453	2023-03-12	China		China	Sign formal agreement	057	8	Iran		Iran	57108985	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37769998	2023-03-12	Head of Government (China)	Executive,Executive Office,Government	China	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Citizen (China)	General Population / Civilian / Social,Social	China	57108986	3	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37769999	2023-03-12	Head of Government (Vietnam)	Executive,Executive Office,Government	Vietnam	Praise or endorse	051	3.4	Nguyen Phu Trong	Executive,Executive Office,Government	Vietnam	57108991	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770634	2023-03-12	Kenya		Kenya	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	China		China	57108993	5	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770347	2023-03-12	Iran		Iran	Engage in diplomatic cooperation	050	3.5	Saudi Arabia		Saudi Arabia	57109000	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770348	2023-03-12	Saudi Arabia		Saudi Arabia	Engage in diplomatic cooperation	050	3.5	Iran		Iran	57109000	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770333	2023-03-12	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	Make a visit	042	1.9	Representatives (China)	Government,Legislative / Parliamentary	China	57109002	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770334	2023-03-12	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	Praise or endorse	051	3.4	Representatives (China)	Government,Legislative / Parliamentary	China	57109002	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770335	2023-03-12	Representatives (China)	Government,Legislative / Parliamentary	China	Host a visit	043	2.8	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	57109002	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770266	2023-03-13	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Consult	040	1	Head of Government (China)	Executive,Executive Office,Government	China	57108934	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770267	2023-03-13	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	Consult	040	1	Head of Government (China)	Executive,Executive Office,Government	China	57108934	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770268	2023-03-13	Head of Government (China)	Executive,Executive Office,Government	China	Consult	040	1	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57108934	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770269	2023-03-13	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	Consult	040	1	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57108934	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770270	2023-03-13	Head of Government (China)	Executive,Executive Office,Government	China	Consult	040	1	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	57108934	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770271	2023-03-13	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Consult	040	1	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	57108934	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770665	2023-03-13	Head of Government (China)	Executive,Executive Office,Government	China	Make statement	010	0	China		China	57108936	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770552	2023-03-13	Protester (South Korea)	Dissident,Protestors / Popular Opposition / Mobs	South Korea	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		57108937	6	Unknown	Seoul		Seoul-teukbyeolsi	South Korea	37.5683	126.978
37770553	2023-03-13	Citizen (South Korea)	General Population / Civilian / Social,Social	South Korea	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		57108937	6	Unknown	Seoul		Seoul-teukbyeolsi	South Korea	37.5683	126.978
37770336	2023-03-13	Head of Government (China)	Executive,Executive Office,Government	China	Make statement	010	0	China		China	57108941	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770337	2023-03-13	Head of Government (China)	Executive,Executive Office,Government	China	Make statement	010	0	China		China	57108941	3	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770556	2023-03-13	Saudi Arabia		Saudi Arabia	Make a visit	042	1.9	China		China	57108944	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770557	2023-03-13	Iran		Iran	Make a visit	042	1.9	China		China	57108944	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770566	2023-03-13	China		China	Host a visit	043	2.8	Saudi Arabia		Saudi Arabia	57108944	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770567	2023-03-13	China		China	Host a visit	043	2.8	Iran		Iran	57108944	4	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770558	2023-03-13	Saudi Arabia		Saudi Arabia	Engage in diplomatic cooperation	050	3.5	Iran		Iran	57108944	5	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770559	2023-03-13	Iran		Iran	Engage in diplomatic cooperation	050	3.5	Saudi Arabia		Saudi Arabia	57108944	5	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770554	2023-03-13	Saudi Arabia		Saudi Arabia	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Iran		Iran	57108944	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770555	2023-03-13	Iran		Iran	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Saudi Arabia		Saudi Arabia	57108944	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770560	2023-03-13	China		China	Sign formal agreement	057	8	Saudi Arabia		Saudi Arabia	57108944	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770561	2023-03-13	Iran		Iran	Sign formal agreement	057	8	Saudi Arabia		Saudi Arabia	57108944	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770562	2023-03-13	Saudi Arabia		Saudi Arabia	Sign formal agreement	057	8	China		China	57108944	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770563	2023-03-13	Iran		Iran	Sign formal agreement	057	8	China		China	57108944	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770564	2023-03-13	Saudi Arabia		Saudi Arabia	Sign formal agreement	057	8	Iran		Iran	57108944	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770565	2023-03-13	China		China	Sign formal agreement	057	8	Iran		Iran	57108944	6	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770340	2023-03-13	Multi-National Corporations	Multinational Corporation		Make optimistic comment	013	0.4	China		China	57108949	6	Unknown	Shanghai		Shanghai Shi	China	31.2222	121.458
37770667	2023-03-13	Yoweri Museveni	(National) Major Party,Elite,Executive,Executive Office,Government,Parties	Uganda	Make a visit	042	1.9	Algeria		Algeria	57108951	1	Unknown	Algiers		Wilaya d' Alger	Algeria	36.7525	3.04197
37770669	2023-03-13	Algeria		Algeria	Sign formal agreement	057	8	Uganda		Uganda	57108951	1	Unknown	Algiers		Wilaya d' Alger	Algeria	36.7525	3.04197
37770670	2023-03-13	Uganda		Uganda	Sign formal agreement	057	8	Algeria		Algeria	57108951	1	Unknown	Algiers		Wilaya d' Alger	Algeria	36.7525	3.04197
37770671	2023-03-13	Algeria		Algeria	Host a visit	043	2.8	Yoweri Museveni	(National) Major Party,Elite,Executive,Executive Office,Government,Parties	Uganda	57108951	1	Unknown	Algiers		Wilaya d' Alger	Algeria	36.7525	3.04197
37770666	2023-03-13	Businessperson (Algeria)	Business,Social	Algeria	Express intent to meet or negotiate	036	4	Uganda		Uganda	57108951	5	Unknown	Kampala	Kampala District	Central Region	Uganda	0.31628	32.5822
37770668	2023-03-13	Yoweri Museveni	(National) Major Party,Elite,Executive,Executive Office,Government,Parties	Uganda	Make a visit	042	1.9	Algeria		Algeria	57108951	6	Unknown	Algiers		Wilaya d' Alger	Algeria	36.7525	3.04197
37770672	2023-03-13	Algeria		Algeria	Host a visit	043	2.8	Yoweri Museveni	(National) Major Party,Elite,Executive,Executive Office,Government,Parties	Uganda	57108951	6	Unknown	Algiers		Wilaya d' Alger	Algeria	36.7525	3.04197
37770577	2023-03-13	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	Consult	040	1	CPPCC National Committee	Government,Legislative / Parliamentary	China	57108952	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770578	2023-03-13	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	Make a visit	042	1.9	China		China	57108952	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770579	2023-03-13	CPPCC National Committee	Government,Legislative / Parliamentary	China	Consult	040	1	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	57108952	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770580	2023-03-13	China		China	Host a visit	043	2.8	Wang Huning	(National) Major Party,Government Major Party (In Government),Parties	China	57108952	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770146	2023-03-13	Abdel Fattah Al-Sisi	Elite,Executive,Executive Office,Government,International Government Organization,International Religious,Sunni	Egypt	Make statement	010	0	Head of Government (Egypt)	Executive,Executive Office,Government	Egypt	57108958	2	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770147	2023-03-13	Head of Government (Egypt)	Executive,Executive Office,Government	Egypt	Make optimistic comment	013	0.4	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57108958	2	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37770148	2023-03-13	Wavel Ramkalawan	(National) Minor Party,Center Left,Government,Ideological,Legislative / Parliamentary,Parties,Unicameral	Seychelles	Make optimistic comment	013	0.4	China		China	57108958	3	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
